case_id,candidate,dice,precision,recall,pred_voxels,target_voxels,overlap_voxels,detected
case_0034,fusion_w0.40_t0.35,0.7197402998912352,0.923076923075093,0.589815049403864,5044,7894,4656,1.0
case_0034,fusion_w0.40_t0.40,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.40_t0.45,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.40_t0.50,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.40_t0.55,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.40_t0.60,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.40_t0.65,0.6248932900797124,0.9581151832435651,0.46364327337159406,3820,7894,3660,1.0
case_0034,fusion_w0.50_t0.35,0.7629913145879854,0.9105762473631227,0.6565746136297738,5692,7894,5183,1.0
case_0034,fusion_w0.50_t0.40,0.7413220645934641,0.9167599850673446,0.622244742841877,5358,7894,4912,1.0
case_0034,fusion_w0.50_t0.45,0.7112116014340314,0.9247769667458946,0.5777805928546013,4932,7894,4561,1.0
case_0034,fusion_w0.50_t0.50,0.6351758793964529,0.937221947600254,0.4803648340505696,4046,7894,3792,1.0
case_0034,fusion_w0.50_t0.55,0.6256069511878135,0.9550065019481014,0.46516341525150096,3845,7894,3672,1.0
case_0034,fusion_w0.50_t0.60,0.6188263637922743,0.9645922746755242,0.4555358500120908,3728,7894,3596,1.0
case_0034,fusion_w0.50_t0.65,0.6098218166009475,0.9714760454140917,0.4443881428927738,3611,7894,3508,1.0
case_0034,fusion_w0.60_t0.35,0.7836307604093861,0.9022941079371146,0.6925513047875697,6059,7894,5467,1.0
case_0034,fusion_w0.60_t0.40,0.7689834100703289,0.908792537569686,0.6664555358491684,5789,7894,5261,1.0
case_0034,fusion_w0.60_t0.45,0.7491139431409779,0.925470467671091,0.6292120597914502,5367,7894,4967,1.0
case_0034,fusion_w0.60_t0.50,0.7229178007615499,0.936153071498618,0.588801621483926,4965,7894,4648,1.0
case_0034,fusion_w0.60_t0.55,0.6881164106704218,0.9508489722945692,0.5391436534069685,4476,7894,4256,1.0
